kategori,name,price_raw,price
kesehatan-wanita,"Paket 10 Botol Yacona Original - Bantu Ringankan Gejala Kencing Manis - BPOM, Halal",Rp2.200.000,2200000.0
kesehatan-wanita,Qnc Jelly Gamat Atasi Lemak Darah Trigliserida Tinggi Kolesterol Jahat Herbal isi 300ml,Rp198.000,198000.0
kesehatan-wanita,CITICOLINE BERNOFARM 500 MG BOX 30 TABLET,Rp150.613,150613.0
kesehatan-wanita,"Propolis SM Untuk Mata Kaki Hitam, Pemudar Mata Kaki Hitam dan Kering, Kaki Kapalan, Mata Kaki Bengkak Kering Hitam",Rp106.000,106000.0
kesehatan-wanita,SEHAT HEALTHY INDO,Rp103.000,103000.0
kesehatan-wanita,Ambeien Ambeyen Wasir Makkata Ambewas Caps Isi 60 Kapsul Membantu Melancarkan BAB Original BPOM,Rp57.500,57500.0
kesehatan-wanita,"Obat Sipilis Pria, Kencing Nanah, Sifilis, Gonore, Radang Prostat, ISK Infeksi Saluran Kemih, Nyeri Perih Saat Kencing, Raja Singa, Nyeri Kelamin Saat Kencing - Propolis",Rp106.000,106000.0
kesehatan-wanita,Kurmaqu GMJ 350gr Sirup Herbal Sari Kurma Gamat Madu Jahe Untuk Gurah Lendir Dahak Suara Serak Tenggorokan Hidung Pembersih Paru Paru BPOM TR256015361 Halal MUI,Rp110.000,110000.0
kesehatan-wanita,Jamu Sehat Wanita Untuk Pembersih Rahim Kotor Setelah K3.GU.GU.RAN & KU.RET,Rp137.000,137000.0
kesehatan-wanita,Jamu Rapet Wanita - Jamu Keset - Sehat Wanita Kapsul,Rp234.000,234000.0
kesehatan-wanita,Propolis SM Untuk Kutil Ke-La-Min HPV Penghilang Kutil Area Sensitif Pada Pria Wanita,Rp105.000,105000.0
kesehatan-wanita,"Hexabumin Vitamin Cacing Anak, Cacingan Anak, Membantu Atasi Cacingan Anak, Infeksi Cacingan Anak",Rp95.000,95000.0
kesehatan-wanita,L-BIO SERBUK SACHET 1 GRAM,Rp15.948,15948.0
kesehatan-wanita,Yacona Herbal Terapi Mengatasi Diabetes dan Menurunkan Gula Darah Tinggi 60 Kapsul BPOM Halal MUI,Rp228.000,228000.0
kesehatan-wanita,Toko Dewi Herbal,Rp123.000,123000.0
kesehatan-wanita,"Propolis Sm - Tetes Cair Gatal Kulit Kurap, Kulit Eksim Basah/Kering, Bintik Berair, Ruam Merah, Psoriasis, Infeksi Jamur Kulit obat alergi kulit",Rp106.000,106000.0
kesehatan-wanita,"PROPOLIS SM 6 ml - Untuk Mengatasi Benjolan Di Leher, Lipoma, Kelenjar Getah Bening Di Leher, Kelenjar Tiroid",Rp106.000,106000.0
kesehatan-wanita,"Jamu Benjolan Di Leher, Penghilang Benjolan Di Leher Tiroid Hipertiroid Kelenjar Getah Bening Gondok Gondongan Lipoma Uci Uci Pembengkakan Amandel PALING AMPUH Namun Tergantung Kondisi Tubuh",Rp106.000,106000.0
kesehatan-wanita,Herbal Darah Tinggi / Darting - Hipertensi - Penurun Tekanan Darah Tinggi - Black Garlic Kapsul,Rp163.000,163000.0
kesehatan-wanita,"Keloid Herbal, Keloid Penghilang Bekas Luka, Benjolan Menahun, Daging Tumbuh, Penghilang Daging Tumbuh Bekas Luka dan Bekas, Bekas Luka Menonjol, Keloid Menonjol Tahunan, Penghilang Keloid Berkerut PALING AMPUH NAMUN SETIAP ORANG HASILNYA BERBEDA",Rp106.000,106000.0
kesehatan-wanita,SendiFit Atasi Kebas dan Kesemutan Nyeri Sendi Tangan Kaki Mati Rasa Nyeri Sendi Lutut Bengkak Kaku Radang Sendi - 50 Kapsul,Rp137.000,137000.0
kesehatan-wanita,"Oil Fit Kapsul Buah Merah Papua - Untuk Kencing Manis Karena Diabetes Atau Kadar Gula Darah Tinggi, Sering Kencing / Beser",Rp132.000,132000.0
kesehatan-wanita,"Kapsul Gamat Emas - Saraf Kejepit HNP, Saraf Kejepit di Pinggang, Saraf Kejepit di Punggung, Saraf Kejepit di Leher, Sakit Paha Panggul Menjalar Sampai Ke Kaki",Rp149.000,149000.0
kesehatan-wanita,Sehat Wanita Original - Untuk Kesehatan Wanita Dan Masalah Kewanitaan Asli Original BPOM Halal MUI,Rp137.000,137000.0
kesehatan-wanita,Keloreena - Neuropati Diabetik Kebas Kesemutan Mati Rasa Gangguan Kerusak Fungsi Syaraf Sering Kram Otot Herbal Daun Kelor Isi 50 Dan 100 Kapsul - Sudah Bpom Dan Halal MUI,Rp103.000,103000.0
kesehatan-wanita,"Bio Squalene Untuk Ginjal, Kencing Terus Menerus, Kencing Manis, Anyang-Anyangan, Nyeri Pinggang, Batu Ginjal HALAL BPOM",Rp123.000,123000.0
kesehatan-wanita,Obat Infeksi Paru Paru TBC Asma Bronkhitis Batuk Nyeri Dada Sesal Nafas Herbal OilFit Ekstrak Buah Merah Papua,Rp132.000,132000.0
kesehatan-wanita,Herbal Numaca Kapsul Suplemen menormalkan hormon,Rp300.000,300000.0
