kategori,name,price_raw,price
alat-angkut-barang,TOYO Screw Jack / Dongkrak Ulir Botol 25 Ton,Rp1.500.000,1500000.0
alat-angkut-barang,Tangga Lipat 3 Step Aluminium Tangga Rumah 1.1 M Household Ladder,Rp499.790,499790.0
alat-angkut-barang,TOYO Chain Block / Takel 1.5 Ton x 12 Meter,Rp3.959.250,3959250.0
alat-angkut-barang,Bow Shackle / Segel Omega G209 Screw Pin 7/16 Inch 1.5 Ton CROSBY USA,Rp284.565,284565.0
alat-angkut-barang,Horizontal Lifting Clamp 1 Ton TOYO,Rp622.500,622500.0
alat-angkut-barang,KRISBOW SET 2 PCS WADAH TROLI - HITAM,Rp214.900,214900.0
alat-angkut-barang,Swivel Snap Hook SS 316 / Cantolan Kaitan Anjing 115mm POWERTEC,Rp275.000,275000.0
alat-angkut-barang,FIXSTEPS 81 CM TANGGA LIPAT ALUMINIUM 2 STEP - HITAM,Rp527.200,527200.0
alat-angkut-barang,Tali Tambang Manila Rope 38 mm x 190 m x 188 kg POWERTEC Tampar Dadung,Rp9.650.900,9650900.0
alat-angkut-barang,POWERTEC Swivel Eye Bolt / Mata Baut M20 - 2 Ton,Rp591.500,591500.0
alat-angkut-barang,ace. Japan Ardito 62197 Trolley Bag,Rp4.979.000,4979000.0
alat-angkut-barang,Wire Rope / Kawat Seling Baja 6x36 IWRC 9mm Ungalv POWERTEC - 1 Meter,Rp22.120,22120.0
alat-angkut-barang,Wire Rope Clip Stainless Steel 316 M5,Rp22.530,22530.0
alat-angkut-barang,keranjang industri plastik lion star ic-28 forte crate 302,Rp217.500,217500.0
alat-angkut-barang,NOTRA Roda Karet Hitam 5 IN Mati - RODA506,Rp27.700,27700.0
alat-angkut-barang,EN LIVING Adhesive Caster (4 pcs) / Roda / Roda Tempel / Roda Kecil,Rp39.000,39000.0
alat-angkut-barang,POWERTEC Wire Rope / Kawat Seling Baja 6x36 IWRC 19mm Ungalv - 1 Meter,Rp69.860,69860.0
alat-angkut-barang,SPANSET Round Sling / Roundsling 4 Ton x 3 Meter,Rp427.720,427720.0
alat-angkut-barang,POWERTEC Webbing Sling Belt / Tali Angkat 2 Ton x 4 Meter Double Ply,Rp137.200,137200.0
alat-angkut-barang,POWERTEC Round Sling / Roundsling 6 Ton x 6 Meter Double Jacket,Rp929.600,929600.0
alat-angkut-barang,Crosby Shackle G209A 1/2 Inch Omega,Rp535.721,535721.0
alat-angkut-barang,Tali Tambang PP Monofilament 10 mm 200 Meter RIGTEC - 1 Roll,Rp504.614,504614.0
alat-angkut-barang,POWERTEC Tali Tambang Plastik 18mm x 180m Plastic Rope - Kuning,Rp2.211.300,2211300.0
alat-angkut-barang,ELITEINDO 2 TON Katrol Kapal Kerekan Sumur Camel / Timba Besi 2 TON Bahan Baja Karbon Tebal Berkualitas G2B8,Rp320.280,320280.0
alat-angkut-barang,Fortuna Tangga Lipat Aluminium New Altima 150 Cm AL-07 Step,Rp789.000,789000.0
alat-angkut-barang,Bow Shackle / Segel Omega 3/8 Inch 1 Ton Screw Pin G209 RIGTEC,Rp15.549,15549.0
alat-angkut-barang,Clevis Shortening Clutch 6mm - 1 Ton POWERTEC,Rp204.400,204400.0
alat-angkut-barang,"POWERTEC Thimble Wire Rope Kausen Sling G-414 HD 20mm - 3/4""",Rp34.300,34300.0
alat-angkut-barang,Bow Shackle / Segel Omega 7/16 Inch 1.5 Ton Screw Pin G209 RIGTEC,Rp25.349,25349.0
alat-angkut-barang,Wire Clip / Klem Sling 3/4 Inch 20 mm HD Galvanized RIGTEC,Rp21.983,21983.0
alat-angkut-barang,Wire Rope / Kawat Seling Baja 6x36 IWRC 10mm Ungalv POWERTEC - 1 Meter,Rp24.850,24850.0
alat-angkut-barang,RIGTEC Thimble Wire Rope / Kausen Sling G414 16 mm 5/8 Inch Heavy Duty HD Galvanized,Rp28.808,28808.0
alat-angkut-barang,POWERTEC Wire Rope / Kawat Seling Baja 6x12 7FC 12mm Galv - 1 Meter,Rp14.700,14700.0
alat-angkut-barang,SPANSET Round Sling / Roundsling 3 Ton x 3 Meter,Rp253.640,253640.0
alat-angkut-barang,Homedoki Tangga Rumah Lipat Tangga Besi Lipat 3/4 Step Household Steel Ladder/ Tangga Lipat Aluminium 4 Step Premium Ladder,Rp265.000,265000.0
alat-angkut-barang,"POWERTEC Bow Shackle Omega G209 2 Ton - 1/2"" Segel Screw Pin",Rp27.300,27300.0
alat-angkut-barang,TOPRIG Thimble Wire Rope SS316 / Kausen Sling 16 mm 5/8 Inch Stainless 316,Rp46.867,46867.0
alat-angkut-barang,"POWERTEC Clevis Slip Hook with Latch 1/4""",Rp36.400,36400.0
alat-angkut-barang,Shackle / Segel Dee Bolt & Nut G2150 1-1/4 Inch 12 Ton TOPRIG,Rp323.540,323540.0
alat-angkut-barang,Round Ferrule / Stop End Wire Rope 14 mm TOPRIG,Rp111.535,111535.0
alat-angkut-barang,Wire Rope Clip Galvanized 20 mm 3/4 Inch Kuku Macan Klem Sling Galvanis TOPRIG,Rp10.164,10164.0
alat-angkut-barang,Wire Rope / Kawat Seling Baja 6x24 7FC 10mm Galv POWERTEC - 1 Meter,Rp17.780,17780.0
alat-angkut-barang,"[RS-L2000] SPANSET Roundsling 2 Ton, Safety Factor 7:1, Tali Angkut & Angkat Beban / Sling Belt, Polyester",Rp133.000,133000.0
alat-angkut-barang,POWERTEC Tambang Nylon / Nilon 16mm x 200m Polypropylene PP Multi Rope,Rp1.792.000,1792000.0
alat-angkut-barang,FURNI Tali Stainless Steel Tebal Kawat Besi baja Kabel Gantungan ikat Ties,Rp11.550,11550.0
alat-angkut-barang,"Shackle D Galvanized 32mm - 1-1/4"" Segel Dee Galvanis POWERTEC",Rp155.610,155610.0
alat-angkut-barang,POWERTEC Wire Rope / Kawat Seling Baja 7x7 SS 304 1.2mm - 1 Meter,Rp1.400,1400.0
alat-angkut-barang,Chain Block / Takel 10 Ton x 7 Meter TOYO,Rp11.708.250,11708250.0
alat-angkut-barang,KONDOTEC Chain Block / Takel 3 Ton x 7 Meter,Rp4.494.960,4494960.0
alat-angkut-barang,Thimble Wire Rope Heavy Duty / Kausen Sling HD 1 Inch 24 mm Galvanized RIGTEC,Rp84.459,84459.0
alat-angkut-barang,Wire Rope / Kawat Seling Baja 6x24 7FC 16mm Galv POWERTEC - 1 Meter,Rp39.620,39620.0
alat-angkut-barang,POWERTEC Webbing Sling Belt / Tali Angkat 1 Ton x 2 Meter Double Ply,Rp48.300,48300.0
alat-angkut-barang,"Small Pulley Chrome Katrol Kerekan 38mm 1-1/2"" - 1 Sheave POWERTEC",Rp21.700,21700.0
alat-angkut-barang,Tali Nilon Kepang 5mm x 60m Braided Nylon Rope POWERTEC,Rp133.000,133000.0
alat-angkut-barang,"Bow Shackle Omega G2130 12 Ton - 1-1/4"" Segel Bolt Type POWERTEC",Rp345.800,345800.0
alat-angkut-barang,Wire Clip / Kuku Macan / Klem Sling Galvanized TOPRIG 12-13 mm,Rp6.374,6374.0
alat-angkut-barang,Shackle Stainless Steel 304 Dee 3 mm,Rp12.391,12391.0
alat-angkut-barang,POWERTEC Round Sling / Roundsling 3 Ton x 2 Meter Double Jacket,Rp161.000,161000.0
alat-angkut-barang,Aluminium Ferrule / Crimp Ferrule 26mm POWERTEC,Rp131.600,131600.0
alat-angkut-barang,"Small Pulley Chrome Katrol Kerekan 32mm 1-1/4"" - 2 Sheave POWERTEC",Rp25.200,25200.0
alat-angkut-barang,Shackle / Segel Dee Screw Pin G210 1/2 Inch 2 Ton TOPRIG,Rp21.142,21142.0
alat-angkut-barang,Xander Roda Karet Hitam 6 IN Hidup - RODA359,Rp60.000,60000.0
alat-angkut-barang,POWERTEC Wire Rope / Kawat Seling Baja 6x7 FC 2mm Galv - 1 Meter,Rp1.470,1470.0
alat-angkut-barang,"WIPRO Roda Nylon Heavy Duty 5"" H (912) Roda Nylon Heavy Duty 5"" H (912)",Rp126.875,126875.0
alat-angkut-barang,"WIPRO SP. Katrol E. PA- 500 NO.51,52,53,54 Hook for Pully set",Rp224.000,224000.0
alat-angkut-barang,"Rantai Besi Galvanis 5/16"" - 8 mm Galvanized Chain POWERTEC - Karung",Rp1.705.795,1705795.0
alat-angkut-barang,Wire Rope / Kawat Seling Baja 6x37 IWRC 20 mm Ungalvanized TOPSTRAND SNI 0076:2008 - 1 Meter,Rp70.637,70637.0
alat-angkut-barang,POWERTEC Webbing Sling Belt / Tali Angkat 10 Ton x 4 Meter Double Ply,Rp749.000,749000.0
alat-angkut-barang,Tambang Nylon / Nilon 6mm x 200m Polypropylene PP Multi Rope POWERTEC,Rp275.800,275800.0
alat-angkut-barang,Webbing Sling Belt / Tali Angkat 2 Ton x 5 Meter POWERTEC Double Ply,Rp161.000,161000.0
alat-angkut-barang,POWERTEC Tali Tambang Manila Rope 10mm x 190m x 14kg Tampar Dadung,Rp889.000,889000.0
alat-angkut-barang,VITAL Chain Block / Takel 5 Ton x 7 Meter,Rp10.094.000,10094000.0
alat-angkut-barang,Shackle / Segel Omega Screw Pin G209 1-3/4 Inch 25 Ton TOPRIG,Rp962.354,962354.0
